"","species_short","date_time","qr_code","tree_id_fallback","gps_latitude","gps_longitude","gps_height","DBH","TreeID","species_label"
"699","NS","2025/03/05 14:45:52.165","",NA,NA,NA,NA,NA,NA,"1 spruce (Picea abies )"
"700","NS","2025/02/07 14:46:00.861","https://dt.unr.uni-freiburg.de/mathisle/87",NA,47.8851212533333,8.08784999166667,1042.23,0.09231,87,"1 spruce (Picea abies )"
"701","NS","2025/02/12 13:20:32.729","https://dt.unr.uni-freiburg.de/mathisle/145",NA,47.8850797283333,8.08810016166667,1039.289,0.09231,145,"1 spruce (Picea abies )"
"702","NS","2025/02/13 11:17:54.156","https://dt.unr.uni-freiburg.de/mathisle/207",NA,47.8849692066667,8.08889495166667,1033.406,0.08594,207,"1 spruce (Picea abies )"
"703","NS","2025/02/12 11:36:44.822","https://dt.unr.uni-freiburg.de/mathisle/132",NA,47.8850555016667,8.08854974833333,1038.927,0.07321,132,"1 spruce (Picea abies )"
"704","NS","2025/02/12 13:24:51.098","https://dt.unr.uni-freiburg.de/mathisle/148",NA,47.8850654016667,8.08802054333333,1043.25,0.07003,148,"1 spruce (Picea abies )"
"705","NS","2025/02/13 13:42:54.924","https://dt.unr.uni-freiburg.de/mathisle/234",NA,47.8849752833333,8.08787872166667,1047.902,0.64299,234,"1 spruce (Picea abies )"
"706","NS","2025/02/12 13:44:59.137","https://dt.unr.uni-freiburg.de/mathisle/160",NA,47.885027895,8.08779915,1039.968,0.07958,160,"1 spruce (Picea abies )"
"707","NS","2025/02/12 14:00:01.074","https://dt.unr.uni-freiburg.de/mathisle/168",NA,47.8850456883333,8.08811280166667,1038.222,0.07639,168,"1 spruce (Picea abies )"
"708","NS","2025/02/12 13:34:15.943","https://dt.unr.uni-freiburg.de/mathisle/155",NA,47.885081235,8.087840145,1041.9,0.09231,155,"1 spruce (Picea abies )"
"709","NS","2025/02/12 15:02:26.552","https://dt.unr.uni-freiburg.de/mathisle/199",NA,47.88506591,8.08912997,1030.381,0.06685,199,"1 spruce (Picea abies )"
"710","NS","2025/03/05 14:01:00.390","https://dt.unr.uni-freiburg.de/mathisle/416",NA,47.8848348733333,8.08829026833333,1043.65,0.67482,416,"1 spruce (Picea abies )"
"711","NS","2025/02/06 14:52:14.957","https://dt.unr.uni-freiburg.de/mathisle/39",NA,47.8851169683333,8.08837011333334,1036.43,0.5077,39,"1 spruce (Picea abies )"
"712","NS","2025/02/12 10:28:21.731","https://dt.unr.uni-freiburg.de/mathisle/101",NA,47.885099145,8.08819595666667,1041.921,0.56341,101,"1 spruce (Picea abies )"
"713","NS","2025/03/05 13:59:52.463","https://dt.unr.uni-freiburg.de/mathisle/415",NA,47.8848408666667,8.08824803,1043.94,0.44245,415,"1 spruce (Picea abies )"
"714","NS","2025/02/13 11:31:55.705","https://dt.unr.uni-freiburg.de/mathisle/210",NA,47.8849803166667,8.088618475,1036.648,0.08913,210,"1 spruce (Picea abies )"
"715","NS","2025/02/12 13:18:16.741","https://dt.unr.uni-freiburg.de/mathisle/144",NA,47.8850749783333,8.08814321666667,1038.547,0.07799,144,"1 spruce (Picea abies )"
"716","NS","2025/02/12 10:41:56.228","https://dt.unr.uni-freiburg.de/mathisle/107",NA,47.8850596283333,8.08840479833333,1038.809,0.46792,107,"1 spruce (Picea abies )"
"717","NS","2025/02/12 10:44:10.397","https://dt.unr.uni-freiburg.de/mathisle/108",NA,47.885067845,8.088452515,1038.37,0.48065,108,"1 spruce (Picea abies )"
"718","NS","2025/03/05 11:45:16.717","https://dt.unr.uni-freiburg.de/mathisle/294",NA,47.8850053483333,8.08911182166667,1032.183,0.09231,294,"1 spruce (Picea abies )"
"719","NS","2025/02/12 14:02:26.482","https://dt.unr.uni-freiburg.de/mathisle/170",NA,47.8850546533333,8.0881595,1042.145,0.07321,170,"1 spruce (Picea abies )"
"720","NS","2025/02/13 11:13:58.517","https://dt.unr.uni-freiburg.de/mathisle/206",NA,47.8850298033333,8.088994805,1033.138,0.10186,206,"1 spruce (Picea abies )"
"721","NS","2025/02/12 10:58:20.736","https://dt.unr.uni-freiburg.de/mathisle/114",NA,47.885063935,8.08905647833334,1033.157,0.16552,114,"1 spruce (Picea abies )"
"722","NS","2025/02/13 11:04:05.958","https://dt.unr.uni-freiburg.de/mathisle/203",NA,47.8850197616667,8.08910025833333,1030.946,0.07003,203,"1 spruce (Picea abies )"
"723","NS","2025/02/12 14:19:36.091","https://dt.unr.uni-freiburg.de/mathisle/174",NA,47.8850141033333,8.08832705833333,1042.419,0.54113,174,"1 spruce (Picea abies )"
"724","NS","2025/02/13 14:09:53.547","https://dt.unr.uni-freiburg.de/mathisle/240",NA,47.884947375,8.08782034333333,1047.257,0.55386,240,"1 spruce (Picea abies )"
"725","NS","2025/02/13 13:27:04.722","https://dt.unr.uni-freiburg.de/mathisle/228",NA,47.8850449933333,8.088105485,1044.856,0.12096,228,"1 spruce (Picea abies )"
"726","NS","2025/02/12 14:01:21.072","https://dt.unr.uni-freiburg.de/mathisle/169",NA,47.8850377516667,8.08813071333333,1038.2,0.09708,169,"1 spruce (Picea abies )"
"727","NS","2025/03/05 14:36:11.809","https://dt.unr.uni-freiburg.de/mathisle/445",NA,47.88491712,8.08913511666667,1035.519,0.11618,445,"1 spruce (Picea abies )"
"728","NS","2025/02/12 13:55:45.597","https://dt.unr.uni-freiburg.de/mathisle/165",NA,47.8850366366667,8.08803897833333,1040.073,0.09072,165,"1 spruce (Picea abies )"
"729","NS","2025/02/13 11:07:28.892","https://dt.unr.uni-freiburg.de/mathisle/204",NA,47.8850142783333,8.08907095,1032.156,0.07958,204,"1 spruce (Picea abies )"
